1,1.7166666666667
2,1.75
3,1.8166666666667
4,1.75
5,1.75
6,1.7833333333333
7,1.7833333333333
8,1.9
9,1.7833333333333
10,1.7833333333333
11,1.7833333333333
12,1.85
13,1.7666666666667
14,1.9833333333333
15,1.8
16,1.7833333333333
17,1.8
18,1.8
19,1.8166666666667
20,1.8166666666667
21,2.8333333333333
22,1.8833333333333
23,1.7666666666667
24,1.8
25,1.95
26,1.8333333333333
27,1.8333333333333
28,1.8166666666667
29,2.8333333333333
30,1.8166666666667
31,1.8666666666667
32,1.8166666666667
33,1.8166666666667
34,1.8166666666667
36,1.8833333333333
37,1.7166666666667
38,1.7333333333333
39,1.7166666666667
40,1.8166666666667
41,1.7666666666667
42,2.6
43,1.8
44,2.05
45,2.3166666666667
46,1.7666666666667
47,1.8
48,1.8
49,1.8166666666667
50,1.7833333333333
51,1.8
52,1.7833333333333
53,1.8333333333333
54,1.8
55,1.7666666666667
56,1.7666666666667
57,1.7833333333333
58,1.7833333333333
59,1.7833333333333
60,1.8
61,1.8166666666667
62,2
63,1.95
64,1.9333333333333
65,1.9666666666667
66,2.1
67,2.0166666666667
68,2.1333333333333
69,2.2666666666667
70,2.0666666666667
71,1.9333333333333
72,2
73,1.9666666666667
74,2.0166666666667
75,2
76,1.9333333333333
77,2.1833333333333
78,1.9833333333333
79,1.95
80,1.9666666666667
81,1.9666666666667
82,1.9666666666667
83,2.1
84,1.9333333333333
85,1.9333333333333
86,1.9833333333333
87,1.9333333333333
88,1.8333333333333
89,1.8833333333333
90,1.9166666666667
91,1.95
92,2.0333333333333
93,1.9666666666667
94,1.9833333333333
95,1.95
96,2.15
97,2.5
98,1.95
